x y z ERate TensileFailure FailureType AmountRemoved cohesion friction tension strength_stress diff_stress model group
3624.89 924.994 793.938 0 10 1 2 1.48028e+06 24.2335 110302 0 2.6706e+06 1.48028e+06 ZonesAtSurface
3674.94 924.994 833.875 0 0 2 2 100000 5 10000 0 270229 100000 ZonesAtSurface
3724.99 924.993 873.827 0 8 2 2 841435 39.7579 122735 0 2.75862e+06 841435 ZonesAtSurface
3775.02 924.993 873.823 0 8 2 2 1.11724e+06 31.6979 107385 0 1.44209e+06 1.11724e+06 ZonesAtSurface
3825.07 924.993 833.855 0 9 2 2 1.0455e+06 19.3262 90558.4 0 1.45707e+06 1.0455e+06 ZonesAtSurface
3875.13 924.993 793.9 0 8 2 2 790579 27.4651 56272.4 0 1.36903e+06 790579 ZonesAtSurface
3925.15 924.992 803.943 0 4 2 1 609663 21.433 92104.8 0 1.50823e+06 609663 ZonesAtSurface
3975.18 924.992 813.993 0 2 0 0 945293 15.423 137224 0 569508 945293 ZonesAtSurface
4025.26 924.993 774.052 0 0 0 0 774321 27.3488 109482 0 881414 774321 ZonesAtSurface
4075.35 924.993 734.106 0 0 0 0 769806 15.5179 87486.3 0 867526 769806 ZonesAtSurface
4125.43 924.991 694.158 0 6 0 0 777793 33.9055 79878.2 0 1.39585e+06 777793 ZonesAtSurface
4175.54 924.991 604.225 0 0 2 1 100000 5 10000 0 447242 100000 ZonesAtSurface
4225.59 924.99 564.274 0 0 1 1 100000 5 10000 0 315670 100000 ZonesAtSurface
4275.62 924.995 424.355 1 0 1 3 674305 31.6314 84795.4 0 4.15862e+06 674305 ZonesAtSurface
4325.64 924.994 434.385 0 0 1 2 1.24144e+06 37.4325 104848 0 4.44122e+06 1.24144e+06 ZonesAtSurface
4375.65 924.994 344.434 1 0 1 3 1.26025e+06 39.4318 149123 0 5.81131e+06 1.26025e+06 ZonesAtSurface
4425.66 924.993 354.458 0 0 1 2 1.31389e+06 30.0458 144597 0 4.6848e+06 1.31389e+06 ZonesAtSurface
4475.66 924.993 314.49 0 0 2 2 733261 26.3451 50975.4 0 3.61715e+06 733261 ZonesAtSurface
4525.67 924.993 324.509 0 0 2 1 829302 16.3947 134650 0 2.40996e+06 829302 ZonesAtSurface
4575.62 924.993 184.558 1 0 1 3 953337 15.2793 60330.7 0 4.23189e+06 953337 ZonesAtSurface
4625.63 924.993 194.58 0 0 1 2 711070 20.157 123550 0 3.59353e+06 711070 ZonesAtSurface
4675.66 924.997 254.591 0 10 0 0 1.34853e+06 15.0909 120794 0 1.70085e+06 1.34853e+06 ZonesAtSurface
4725.55 924.993 114.628 0 0 1 2 1.10769e+06 18.0506 119313 0 5.0993e+06 1.10769e+06 ZonesAtSurface
4775.46 924.992 74.6501 0 0 1 2 904131 15.921 66879.2 0 4.64554e+06 904131 ZonesAtSurface
4825.44 924.994 84.6752 0 0 1 1 533376 33.044 52511.4 0 6.15655e+06 533376 ZonesAtSurface
4875.3 924.991 44.6678 0 0 1 1 748810 42.1523 83162.7 0 1.16998e+07 748810 ZonesAtSurface
4925.24 924.989 54.7134 0 0 0 0 1.26881e+06 15.9291 56222.6 0 4.05056e+06 1.26881e+06 ZonesAtSurface
74.889 974.99 -16.8111 0 0 1 1 100000 5 10000 0 894135 100000 ZonesAtSurface
124.792 974.99 -41.8703 0 0 1 2 100000 5 10000 0 1.4329e+06 100000 ZonesAtSurface
174.653 974.996 -16.8473 0 0 1 2 713560 20.0214 119599 0 4.34647e+06 713560 ZonesAtSurface
224.629 974.997 -41.8851 1 0 1 3 1.35366e+06 32.81 101794 0 1.13156e+07 1.35366e+06 ZonesAtSurface
274.542 974.998 -16.8713 1 0 1 3 1.33417e+06 38.4065 70423.8 0 1.0507e+07 1.33417e+06 ZonesAtSurface
324.436 974.996 58.1327 0 0 1 2 1.23914e+06 34.7676 62699.7 0 7.76168e+06 1.23914e+06 ZonesAtSurface
374.4 974.994 83.1208 0 0 1 2 866594 23.4407 99166.1 0 5.24076e+06 866594 ZonesAtSurface
424.34 974.995 158.115 0 0 2 1 633405 37.0048 130015 0 2.80039e+06 633405 ZonesAtSurface
474.344 974.991 133.094 0 0 1 2 1.11519e+06 16.4638 99059.3 0 4.57169e+06 1.11519e+06 ZonesAtSurface
524.291 974.991 208.075 0 0 2 1 100000 5 10000 0 411210 100000 ZonesAtSurface
574.28 974.992 233.057 0 0 2 1 1.36181e+06 27.6406 147983 0 3.08687e+06 1.36181e+06 ZonesAtSurface
624.281 974.991 308.037 0 10 0 0 1.26277e+06 18.8034 102614 0 1.21228e+06 1.26277e+06 ZonesAtSurface
674.284 974.988 333.02 0 4 0 0 589950 39.6666 91404.9 0 999575 589950 ZonesAtSurface
724.289 974.986 358.003 0 3 0 0 937670 19.2303 142814 0 695851 937670 ZonesAtSurface
774.296 974.984 382.986 0 8 0 0 1.30013e+06 37.0626 64919.7 0 705123 1.30013e+06 ZonesAtSurface
824.305 974.984 407.968 0 10 0 0 863635 39.6593 143371 0 799753 863635 ZonesAtSurface
874.302 974.988 382.956 0 0 2 1 1.39379e+06 39.3952 101214 0 1.27514e+06 1.39379e+06 ZonesAtSurface
924.31 974.989 407.942 0 0 1 1 529880 43.6161 70615.7 0 1.16474e+06 529880 ZonesAtSurface
974.314 974.992 382.928 0 0 1 2 589246 36.6321 92528.5 0 2.7257e+06 589246 ZonesAtSurface
1024.34 974.991 457.892 0 0 2 1 1.27887e+06 25.7343 148043 0 1.91472e+06 1.27887e+06 ZonesAtSurface
1074.37 974.991 482.862 0 1 2 1 939161 41.9861 87111.1 0 1.67606e+06 939161 ZonesAtSurface
1124.41 974.99 507.837 0 0 2 1 1.30932e+06 40.7138 104760 0 2.00694e+06 1.30932e+06 ZonesAtSurface
1174.45 974.988 532.815 1 0 2 1 603768 34.8539 139522 0 1.99906e+06 603768 ZonesAtSurface
1224.51 974.982 607.79 0 7 0 0 899040 32.8858 52897.3 0 1.02337e+06 899040 ZonesAtSurface
1274.52 974.988 532.783 0 0 2 2 805360 25.0716 95317.7 0 2.57162e+06 805360 ZonesAtSurface
1324.56 974.988 557.765 0 1 2 2 852133 16.2785 95073.6 0 1.94517e+06 852133 ZonesAtSurface
1374.57 974.992 532.748 1 0 2 3 993407 24.7975 67070.7 0 3.12781e+06 993407 ZonesAtSurface
1424.63 974.991 607.701 0 0 2 2 100000 5 10000 0 245863 100000 ZonesAtSurface
1474.72 974.994 682.644 0 0 2 1 945486 15.3778 73660.8 0 1.87321e+06 945486 ZonesAtSurface
1524.78 974.995 707.611 0 0 2 1 790964 26.6405 124473 0 1.76259e+06 790964 ZonesAtSurface
1574.83 974.995 732.579 0 0 2 1 1.19181e+06 41.0832 126675 0 1.8931e+06 1.19181e+06 ZonesAtSurface
1624.91 974.993 807.541 0 9 0 0 785524 37.5818 64447.5 0 847632 785524 ZonesAtSurface
1674.92 974.993 782.513 0 4 2 1 1.11331e+06 22.1978 94278.7 0 2.05624e+06 1.11331e+06 ZonesAtSurface
1724.94 974.994 757.481 0 10 2 2 790499 38.3724 72313.7 0 2.13699e+06 790499 ZonesAtSurface
1774.98 974.995 782.441 0 11 2 2 767242 29.3548 122385 0 1.40552e+06 767242 ZonesAtSurface
1825.01 974.996 807.406 0 9 1 2 961666 43.658 135979 0 2.0776e+06 961666 ZonesAtSurface
1875.06 974.998 782.396 0 1 2 3 664181 43.7134 69410.4 0 2.84404e+06 664181 ZonesAtSurface
1925.09 974.998 807.396 1 0 2 3 100000 5 10000 0 324996 100000 ZonesAtSurface
1975.01 974.997 932.45 0 5 2 1 812143 19.4885 64390.3 0 702642 812143 ZonesAtSurface
2025.21 974.998 795.034 1 0 1 3 735615 16.2676 143154 0 1.84181e+06 735615 ZonesAtSurface
2075.37 975.001 695.147 1 0 1 3 896434 41.7555 123482 0 4.11299e+06 896434 ZonesAtSurface
2125.53 975.001 595.245 1 0 1 3 739253 16.3927 118696 0 2.06751e+06 739253 ZonesAtSurface
2175.67 974.999 495.323 1 0 2 3 835501 22.6431 59981.3 0 2.33755e+06 835501 ZonesAtSurface
2225.77 974.998 395.39 1 0 2 3 1.0033e+06 27.212 56373.6 0 2.98969e+06 1.0033e+06 ZonesAtSurface
2275.79 974.998 295.463 1 0 1 3 1.13936e+06 39.2958 89839.2 0 4.66912e+06 1.13936e+06 ZonesAtSurface
2325.7 974.999 195.547 1 0 1 3 100000 5 10000 0 434848 100000 ZonesAtSurface
2375.51 975 95.6142 1 0 1 3 637832 38.5362 100461 0 4.71124e+06 637832 ZonesAtSurface
2425.41 974.998 45.6291 0 0 1 2 1.47142e+06 38.5037 125449 0 9.08359e+06 1.47142e+06 ZonesAtSurface
2475.4 974.994 45.674 0 0 0 0 668582 42.1438 74289.4 0 3.73237e+06 668582 ZonesAtSurface
2525.06 974.993 15.7988 0 0 0 0 662276 30.0058 135825 0 4.61703e+06 662276 ZonesAtSurface
2574.92 974.992 5.73973 0 0 1 1 618821 16.5681 59069.8 0 4.8653e+06 618821 ZonesAtSurface
2624.54 974.993 95.7975 0 0 0 0 1.40881e+06 15.6011 77499.7 0 2.98946e+06 1.40881e+06 ZonesAtSurface
2674.45 974.994 135.719 0 6 0 0 989549 27.3456 148827 0 2.03691e+06 989549 ZonesAtSurface
2724.41 974.989 175.688 0 3 0 0 1.20744e+06 33.3843 105266 0 3.32728e+06 1.20744e+06 ZonesAtSurface
2774.38 974.985 215.665 0 0 0 0 912567 28.8855 83161.4 0 2.76024e+06 912567 ZonesAtSurface
2824.37 974.981 255.641 0 0 0 0 698721 34.0129 73813.7 0 2.15913e+06 698721 ZonesAtSurface
2874.37 974.982 295.622 0 3 0 0 756904 41.3677 137506 0 1.74222e+06 756904 ZonesAtSurface
2924.39 974.985 235.605 0 0 1 2 932654 40.0245 83486.2 0 5.3681e+06 932654 ZonesAtSurface
2974.38 974.99 375.543 0 5 0 0 750317 33.781 142825 0 2.00741e+06 750317 ZonesAtSurface
3024.4 974.99 415.506 0 0 0 0 1.25761e+06 44.0879 106456 0 2.13426e+06 1.25761e+06 ZonesAtSurface
3074.41 974.987 455.472 0 0 0 0 1.13344e+06 32.1449 74918.1 0 2.00902e+06 1.13344e+06 ZonesAtSurface
3124.42 974.986 495.439 0 0 0 0 1.39249e+06 16.1822 148412 0 2.11371e+06 1.39249e+06 ZonesAtSurface
3174.45 974.987 535.408 0 3 0 0 1.11558e+06 16.8222 76247.6 0 1.58341e+06 1.11558e+06 ZonesAtSurface
3224.45 974.99 525.374 0 0 1 1 1.49938e+06 44.3193 113150 0 3.47386e+06 1.49938e+06 ZonesAtSurface
3274.48 974.992 565.328 0 0 2 1 100000 5 10000 0 378573 100000 ZonesAtSurface
3324.53 974.992 605.275 0 0 2 1 1.02481e+06 37.0997 140817 0 3.58847e+06 1.02481e+06 ZonesAtSurface
3374.62 974.99 695.214 0 0 0 0 1.34112e+06 29.1747 107881 0 2.03123e+06 1.34112e+06 ZonesAtSurface
3424.7 974.99 735.161 0 0 0 0 728095 23.1464 126602 0 1.85258e+06 728095 ZonesAtSurface
3474.77 974.99 775.107 0 0 0 0 1.13612e+06 33.2725 85449.5 0 1.72671e+06 1.13612e+06 ZonesAtSurface
3524.85 974.992 815.051 0 8 0 0 1.35616e+06 27.0356 126115 0 1.59206e+06 1.35616e+06 ZonesAtSurface
3574.82 974.993 755.001 0 0 2 2 1.00885e+06 39.4626 78867.2 0 2.65738e+06 1.00885e+06 ZonesAtSurface
3624.88 974.994 794.937 0 0 1 2 849635 39.0119 120993 0 3.07793e+06 849635 ZonesAtSurface
3674.94 974.995 834.869 0 6 1 2 1.41257e+06 29.1666 84141.5 0 3.66518e+06 1.41257e+06 ZonesAtSurface
3724.99 974.994 874.821 0 7 2 2 1.17856e+06 40.2142 148264 0 2.42778e+06 1.17856e+06 ZonesAtSurface
3775.02 974.993 874.818 0 8 2 2 959290 22.2164 65916.5 0 1.71961e+06 959290 ZonesAtSurface
3825.07 974.993 834.852 0 9 2 2 1.38486e+06 42.1237 129569 0 1.55755e+06 1.38486e+06 ZonesAtSurface
3875.14 974.994 794.897 0 8 2 2 1.16951e+06 25.8477 66934.4 0 1.39656e+06 1.16951e+06 ZonesAtSurface
3925.15 974.993 804.944 0 2 2 1 1.18884e+06 17.5169 100628 0 1.29472e+06 1.18884e+06 ZonesAtSurface
3975.18 974.993 814.996 0 1 0 0 1.16892e+06 22.7954 80022.2 0 683096 1.16892e+06 ZonesAtSurface
4025.26 974.994 775.054 0 0 0 0 1.27116e+06 32.9257 103601 0 862950 1.27116e+06 ZonesAtSurface
4075.35 974.994 735.109 0 0 0 0 739497 24.4036 80056.5 0 1.1299e+06 739497 ZonesAtSurface
4125.43 974.992 695.161 0 0 0 0 1.38399e+06 38.5689 54550.7 0 1.4198e+06 1.38399e+06 ZonesAtSurface
4175.51 974.991 655.211 0 0 0 0 1.16592e+06 23.0044 115336 0 1.34781e+06 1.16592e+06 ZonesAtSurface
4225.57 974.989 615.254 0 0 0 0 662511 19.311 147044 0 956671 662511 ZonesAtSurface
4275.62 974.996 425.357 1 0 1 3 927790 29.1337 101311 0 4.93376e+06 927790 ZonesAtSurface
4325.63 974.996 385.401 1 0 1 3 1.27351e+06 18.0711 57545.5 0 4.99705e+06 1.27351e+06 ZonesAtSurface
4375.64 974.996 345.438 1 0 1 3 740968 31.7842 131530 0 4.9491e+06 740968 ZonesAtSurface
4425.64 974.996 305.473 1 0 1 3 1.45462e+06 22.461 121996 0 5.39139e+06 1.45462e+06 ZonesAtSurface
4475.66 974.994 315.494 0 0 1 2 661182 41.2511 79830.1 0 4.56003e+06 661182 ZonesAtSurface
4525.66 974.994 275.523 0 0 1 2 721887 39.8046 134030 0 4.90562e+06 721887 ZonesAtSurface
4575.62 974.996 185.561 1 0 1 3 508786 15.0328 122791 0 3.16328e+06 508786 ZonesAtSurface
4625.65 974.996 245.577 0 8 2 1 1.35994e+06 39.8985 70414.9 0 3.48438e+06 1.35994e+06 ZonesAtSurface
4675.6 974.995 155.603 0 0 1 2 1.08563e+06 22.976 68605.7 0 5.09506e+06 1.08563e+06 ZonesAtSurface
4725.54 974.996 115.626 0 0 1 2 607515 36.7921 127373 0 6.81184e+06 607515 ZonesAtSurface
4775.46 974.996 75.6466 1 0 1 2 1.41443e+06 15.5118 122181 0 5.34297e+06 1.41443e+06 ZonesAtSurface
4825.44 974.997 85.6698 0 0 1 1 1.19542e+06 38.7208 133581 0 7.72261e+06 1.19542e+06 ZonesAtSurface
4875.42 974.993 95.7139 0 0 0 0 1.42185e+06 35.7789 67500.7 0 6.01421e+06 1.42185e+06 ZonesAtSurface
4925.15 974.993 5.65081 0 0 1 1 719260 23.1277 65920.9 0 9.54572e+06 719260 ZonesAtSurface
74.8904 1024.99 -15.7908 0 0 1 1 100000 5 10000 0 796791 100000 ZonesAtSurface
124.775 1024.99 -40.8684 0 0 1 2 100000 5 10000 0 1.69244e+06 100000 ZonesAtSurface
174.644 1025 -15.8523 0 0 1 2 1.15169e+06 35.7509 118861 0 7.45863e+06 1.15169e+06 ZonesAtSurface
224.622 1025 -40.8821 1 0 1 3 1.44366e+06 24.0189 103228 0 9.70458e+06 1.44366e+06 ZonesAtSurface
274.545 1025 -15.8724 1 0 1 3 1.45885e+06 25.2746 139785 0 9.23206e+06 1.45885e+06 ZonesAtSurface
324.443 1025 59.1344 0 0 1 2 1.25452e+06 35.0665 75788.6 0 7.59764e+06 1.25452e+06 ZonesAtSurface
374.446 1025 34.1138 1 0 1 3 1.45604e+06 38.7799 132087 0 7.22445e+06 1.45604e+06 ZonesAtSurface
424.409 1024.99 59.104 1 0 1 3 767246 24.7854 61534.6 0 6.48361e+06 767246 ZonesAtSurface
474.338 1024.99 134.097 0 0 1 2 772013 40.1395 65312.9 0 6.28626e+06 772013 ZonesAtSurface
524.347 1024.99 109.078 1 0 1 3 1.4073e+06 39.3365 120423 0 6.60334e+06 1.4073e+06 ZonesAtSurface
574.29 1025 184.06 0 0 2 2 916898 30.5523 73457.4 0 4.40771e+06 916898 ZonesAtSurface
624.281 1025 209.043 0 0 1 2 664179 37.9873 110736 0 3.89461e+06 664179 ZonesAtSurface
674.277 1024.99 234.026 0 0 1 2 524420 24.506 148613 0 3.27144e+06 524420 ZonesAtSurface
724.273 1024.99 309.007 0 9 1 1 1.21849e+06 28.7482 85688 0 1.8469e+06 1.21849e+06 ZonesAtSurface
774.279 1024.99 333.993 0 0 1 1 766499 24.3037 128728 0 1.40585e+06 766499 ZonesAtSurface
824.285 1024.99 358.976 0 0 1 1 637824 26.7221 141369 0 1.36232e+06 637824 ZonesAtSurface
874.292 1024.99 333.966 0 0 1 2 1.11195e+06 15.0703 112132 0 2.36938e+06 1.11195e+06 ZonesAtSurface
924.299 1024.99 358.95 0 0 1 2 521862 40.6976 101998 0 2.98307e+06 521862 ZonesAtSurface
974.311 1024.99 383.929 0 0 1 2 100000 5 10000 0 384930 100000 ZonesAtSurface
1024.33 1024.99 408.904 0 2 2 2 1.06875e+06 43.9635 70243.9 0 3.72477e+06 1.06875e+06 ZonesAtSurface
1074.36 1024.99 433.879 0 0 2 2 961248 18.0905 96810.6 0 2.1493e+06 961248 ZonesAtSurface
1124.4 1024.99 458.858 0 4 2 2 1.01563e+06 38.5551 116528 0 2.95333e+06 1.01563e+06 ZonesAtSurface
1174.43 1024.99 483.837 0 4 2 2 1.16095e+06 36.3073 138522 0 3.04091e+06 1.16095e+06 ZonesAtSurface
1224.47 1024.99 508.816 0 5 2 2 1.34097e+06 25.1705 55068.9 0 3.03251e+06 1.34097e+06 ZonesAtSurface
1274.51 1024.99 533.797 0 6 2 2 962097 44.7521 90802.2 0 2.32803e+06 962097 ZonesAtSurface
1324.54 1024.99 508.782 1 0 2 3 1.03961e+06 37.533 87292.5 0 3.48149e+06 1.03961e+06 ZonesAtSurface
1374.57 1024.99 533.76 0 0 1 3 1.2951e+06 23.1223 140979 0 3.44253e+06 1.2951e+06 ZonesAtSurface
1424.63 1024.99 608.702 0 3 2 2 100000 5 10000 0 174470 100000 ZonesAtSurface
1474.67 1025 583.683 1 0 2 3 100000 5 10000 0 458131 100000 ZonesAtSurface
1524.75 1025 658.626 0 9 2 2 913822 33.0369 140262 0 2.39804e+06 913822 ZonesAtSurface
1574.8 1025 683.595 0 4 1 2 860057 39.6883 133512 0 2.70853e+06 860057 ZonesAtSurface
1624.85 1024.99 708.567 0 7 2 2 841835 15.9478 76018.7 0 2.07745e+06 841835 ZonesAtSurface
1674.89 1024.99 733.534 0 10 2 2 1.14397e+06 39.775 66146.2 0 3.09039e+06 1.14397e+06 ZonesAtSurface
1724.93 1024.99 758.492 0 9 2 2 582294 26.2814 116929 0 1.51271e+06 582294 ZonesAtSurface
1774.98 1024.99 783.447 0 10 1 2 1.40017e+06 40.2116 89498.1 0 2.98815e+06 1.40017e+06 ZonesAtSurface
1825.02 1025 758.427 0 0 2 3 760583 37.6215 104459 0 3.58747e+06 760583 ZonesAtSurface
1875.06 1025 783.393 1 0 2 3 100000 5 10000 0 329571 100000 ZonesAtSurface
1925.06 1025 858.393 0 7 2 2 654541 41.8503 115302 0 932466 654541 ZonesAtSurface
1975.07 1025 883.444 0 7 2 2 827260 29.7183 109945 0 1.28274e+06 827260 ZonesAtSurface
2025.08 1025 896.031 0 7 2 1 748788 33.5959 107834 0 2.02142e+06 748788 ZonesAtSurface
2075.38 1025 696.145 1 0 1 3 100000 5 10000 0 360435 100000 ZonesAtSurface
2125.47 1025 646.237 0 5 1 2 100000 5 10000 0 273528 100000 ZonesAtSurface
2175.67 1025 496.325 0 0 2 3 889884 36.0352 65078 0 3.09431e+06 889884 ZonesAtSurface
2225.74 1025 446.381 0 7 2 2 915990 35.3561 63142.6 0 2.80538e+06 915990 ZonesAtSurface
2275.79 1025 296.463 1 0 1 3 1.05106e+06 35.328 146209 0 4.12654e+06 1.05106e+06 ZonesAtSurface
2325.72 1025 196.55 1 0 1 3 1.09869e+06 16.5746 141864 0 3.11501e+06 1.09869e+06 ZonesAtSurface
2375.53 1025 96.6135 1 0 1 3 100000 5 10000 0 700104 100000 ZonesAtSurface
2425.43 1025 46.6252 0 0 1 2 1.11242e+06 17.1388 113287 0 4.29113e+06 1.11242e+06 ZonesAtSurface
2475.43 1024.98 46.7189 0 0 0 0 100000 5 10000 0 230916 100000 ZonesAtSurface
2525.04 1024.98 16.8621 0 0 0 0 100000 5 10000 0 408449 100000 ZonesAtSurface
2574.89 1024.99 6.75139 0 0 1 1 100000 5 10000 0 1.12713e+06 100000 ZonesAtSurface
2624.54 1025 96.7892 0 0 0 0 1.02547e+06 44.1718 136110 0 3.93415e+06 1.02547e+06 ZonesAtSurface
2674.54 1025 86.7184 0 0 2 1 1.0404e+06 23.8948 77258.6 0 3.93207e+06 1.0404e+06 ZonesAtSurface
2724.47 1024.99 126.695 0 0 1 1 1.40655e+06 36.2938 130365 0 5.30587e+06 1.40655e+06 ZonesAtSurface
2774.42 1024.99 166.675 0 0 1 1 1.1896e+06 33.8636 94812.5 0 4.17904e+06 1.1896e+06 ZonesAtSurface
2824.37 1024.98 256.65 0 0 0 0 1.0039e+06 32.7298 94372.4 0 3.04812e+06 1.0039e+06 ZonesAtSurface
2874.37 1024.98 246.628 0 0 1 1 1.18033e+06 20.3679 52481 0 3.37369e+06 1.18033e+06 ZonesAtSurface
2924.37 1024.99 336.588 0 0 0 0 843348 42.7928 72041 0 2.31086e+06 843348 ZonesAtSurface
2974.38 1024.99 326.553 0 0 1 1 1.40295e+06 26.0279 68193.5 0 3.80561e+06 1.40295e+06 ZonesAtSurface
3024.39 1024.99 366.514 0 0 1 1 1.05272e+06 30.4395 139248 0 3.07564e+06 1.05272e+06 ZonesAtSurface
3074.41 1024.99 456.475 0 0 0 0 1.05848e+06 25.213 82745.4 0 1.99343e+06 1.05848e+06 ZonesAtSurface
3124.42 1024.99 496.445 0 0 0 0 856051 42.4039 78992.4 0 2.0139e+06 856051 ZonesAtSurface
3174.43 1024.99 486.419 0 0 2 1 1.33176e+06 26.0057 147553 0 2.3103e+06 1.33176e+06 ZonesAtSurface
3224.44 1024.99 476.386 0 0 1 2 1.23396e+06 24.9015 60485.8 0 4.04071e+06 1.23396e+06 ZonesAtSurface
3274.48 1024.99 566.325 0 0 2 1 909330 19.0543 142202 0 2.69407e+06 909330 ZonesAtSurface
3324.56 1024.99 656.269 0 0 0 0 851470 25.0155 126099 0 1.84351e+06 851470 ZonesAtSurface
3374.63 1024.99 696.219 0 0 0 0 1.12467e+06 42.9523 103051 0 1.89497e+06 1.12467e+06 ZonesAtSurface
3424.7 1024.99 736.169 0 0 0 0 1.27119e+06 34.4073 74876 0 1.75662e+06 1.27119e+06 ZonesAtSurface
3474.77 1024.99 776.118 0 10 0 0 766101 41.7768 148942 0 1.51993e+06 766101 ZonesAtSurface
3524.79 1024.99 766.06 0 2 1 1 1.15651e+06 30.387 115886 0 3.06137e+06 1.15651e+06 ZonesAtSurface
3574.86 1024.99 805.991 0 0 2 1 100000 5 10000 0 203047 100000 ZonesAtSurface
3624.88 1024.99 795.931 1 0 2 2 100000 5 10000 0 389915 100000 ZonesAtSurface
3674.94 1024.99 835.864 0 0 2 2 504124 41.5861 97851.2 0 2.30972e+06 504124 ZonesAtSurface
3724.99 1024.99 875.818 0 0 2 2 518067 30.9827 87532.6 0 1.92712e+06 518067 ZonesAtSurface
3775.01 1024.99 925.813 0 0 2 1 667671 44.4595 77016.4 0 1.47582e+06 667671 ZonesAtSurface
3825.08 1024.99 835.848 0 6 2 2 756334 35.0307 134283 0 1.65612e+06 756334 ZonesAtSurface
3875.09 1024.99 845.893 0 0 2 1 939616 15.6911 105212 0 1.16179e+06 939616 ZonesAtSurface
3925.15 1024.99 805.945 0 3 2 1 1.01249e+06 35.8305 148435 0 939462 1.01249e+06 ZonesAtSurface
3975.17 1024.99 816 0 3 0 0 1.38039e+06 32.1489 69714.4 0 670588 1.38039e+06 ZonesAtSurface
4025.26 1024.99 776.057 0 0 0 0 1.06354e+06 23.8424 101015 0 821815 1.06354e+06 ZonesAtSurface
4075.35 1024.99 736.112 0 0 0 0 837286 39.8853 139634 0 1.19681e+06 837286 ZonesAtSurface
4125.43 1024.99 696.165 0 0 0 0 879472 43.3253 128264 0 1.37572e+06 879472 ZonesAtSurface
4175.51 1024.99 656.214 0 0 0 0 634968 19.2312 123885 0 1.30789e+06 634968 ZonesAtSurface
4225.57 1024.99 616.258 0 0 0 0 1.23982e+06 25.5677 56119.1 0 1.30548e+06 1.23982e+06 ZonesAtSurface
4275.62 1024.99 576.303 0 6 0 0 857129 42.6618 98689.1 0 2.19746e+06 857129 ZonesAtSurface
4325.67 1024.99 536.346 0 8 0 0 766517 16.0259 72925.1 0 1.65152e+06 766517 ZonesAtSurface
4375.7 1024.99 496.382 0 10 0 0 1.33188e+06 32.6009 73986.9 0 1.22054e+06 1.33188e+06 ZonesAtSurface
4425.65 1025 306.477 1 0 1 3 767963 16.561 135673 0 3.51435e+06 767963 ZonesAtSurface
4475.67 1024.99 316.493 0 0 1 2 1.43793e+06 43.7494 124253 0 6.03072e+06 1.43793e+06 ZonesAtSurface
4525.63 1025 226.537 1 0 1 3 1.14013e+06 35.1877 124378 0 6.28229e+06 1.14013e+06 ZonesAtSurface
4575.65 1025 236.557 0 0 1 2 1.29016e+06 42.7329 92766 0 6.07575e+06 1.29016e+06 ZonesAtSurface
4625.63 1025 196.582 0 0 2 2 1.20165e+06 33.6298 85806.2 0 5.34914e+06 1.20165e+06 ZonesAtSurface
4675.6 1025 156.6 0 0 1 2 1.49222e+06 41.9049 141069 0 7.45671e+06 1.49222e+06 ZonesAtSurface
4725.54 1025 116.624 0 0 1 2 1.08379e+06 18.7016 68669.4 0 4.89286e+06 1.08379e+06 ZonesAtSurface
4775.45 1025 76.6446 1 0 1 2 1.27474e+06 21.4755 82581.2 0 5.67667e+06 1.27474e+06 ZonesAtSurface
4825.44 1025 86.6665 0 0 1 1 987593 28.0163 97533.3 0 6.78855e+06 987593 ZonesAtSurface
4875.41 1025 96.7231 0 0 0 0 575506 26.6749 75255.3 0 2.87075e+06 575506 ZonesAtSurface
4925.23 1025 56.7286 0 0 0 0 1.29916e+06 44.7965 86672.5 0 8.92134e+06 1.29916e+06 ZonesAtSurface
74.9028 1074.99 -14.7745 0 0 1 1 100000 5 10000 0 944028 100000 ZonesAtSurface
124.78 1075 -39.8491 0 0 1 2 719002 30.4364 125938 0 1.0556e+07 719002 ZonesAtSurface
174.656 1075 -14.8497 0 0 1 2 1.17323e+06 30.831 52052.5 0 8.53913e+06 1.17323e+06 ZonesAtSurface
224.623 1075 -39.8849 1 0 1 3 1.40978e+06 24.3478 76611.5 0 9.9173e+06 1.40978e+06 ZonesAtSurface
274.554 1075 -14.8757 1 0 1 3 1.44815e+06 33.0408 71849.9 0 9.50689e+06 1.44815e+06 ZonesAtSurface
324.497 1075 10.1221 1 0 1 3 1.15817e+06 19.9142 133046 0 7.00793e+06 1.15817e+06 ZonesAtSurface
374.45 1075 35.113 1 0 1 3 1.44314e+06 30.7928 63151.1 0 7.44501e+06 1.44314e+06 ZonesAtSurface
424.413 1075 60.1051 1 0 1 3 954139 20.4037 66236.1 0 5.77393e+06 954139 ZonesAtSurface
474.375 1075 85.0968 1 0 1 3 674427 25.9142 137698 0 5.84628e+06 674427 ZonesAtSurface
524.287 1075 160.079 0 0 1 2 1.35025e+06 31.7348 92306.9 0 5.32621e+06 1.35025e+06 ZonesAtSurface
574.275 1075 185.058 0 0 1 2 948176 30.0233 54162.3 0 3.97409e+06 948176 ZonesAtSurface
624.296 1075 160.047 1 0 1 3 541809 28.8136 81936.6 0 4.70227e+06 541809 ZonesAtSurface
